customer_id,customer_billing_city,customer_billing_state,customer_billing_zip,customer_billing_country,customer_since,customer_purchases,customer_area_code,customer_email_from,customer_email_ext,customer_is_business,customer_total_value
633,Indianapolis,IN,46217,US,8/24/2009,1,317,personal domain,edu,0,20.55
2826,Avondale,AZ,85392,USA,2/19/2011,1,623,yahoo.com,com,0,19.39
4929,Bloomington,IL,61705,USA,9/13/2016,1, ,gmail.com,com,0,2098.6
1465,Huntertown,IN,46748,US,3/1/2010,1,260,msn.com,com,1,0
2138,Indianapolis,IN,46226,US,7/1/2010,1,317,comcast.net,net,0,0
4740,Leyden,MA,1301,USA,8/27/2014,1,413,personal domain, ,0,40.58
3915,Sacramento,CA,95835,USA,4/3/2012,1,916,yahoo.com,com,0,33.76
1386,Tampa,FL,33607,US,2/15/2010,1,813,msn.com,com,0,9.88
4665,Henderson,KY,42420,USA,2/27/2014,1,270,gmail.com,com,0,30.46
712,West Columbia,SC,29172,US,9/13/2009,1,803,me.com,com,1,82.67
4716,West Augusta,VA,24485,USA,7/2/2014,1,540,yahoo.com,com,0,25.77
1651,Littlestown,PA,17340,US,3/25/2010,1,717,yahoo.com,com,0,9.38
1825,Irvine,CA,92603,US,4/28/2010,1,949,personal domain,org,1,107.18
1974,Janesville,WI,53546,US,5/22/2010,1,608,charter.net,net,0,48.9
3972,Neillsville,WI,54456,USA,4/27/2012,1, ,hotmail.com,com,0,12.03
4006,Bradley,AR,71826,USA,5/13/2012,1,870,gmail.com,com,0,17.11
56,Mokane,MO.,65059,US,9/12/2008,1,573,gmail.com,com,1,34.31
482,New Paltz,NY,12561,US,7/8/2009,2,845,gmail.com,com,1,35.82
2886,Granite City,IL,62040,USA,3/5/2011,1, ,personal domain,com,0,28.63
2026,Piedmont,CA,94610,US,6/5/2010,0,663,gmail.com,com,1,0
3008,Iron River,MI,49935,USA,3/29/2011,0,906,personal domain,tv,1,0
1440,Sanford,NC,27330,US,2/26/2010,1,919,yahoo.com,com,0,19.76
1899,Union Star,MO,64494,US,5/9/2010,2,816,yahoo.com,com,0,79.04
1551,Anderson,IN,46013,US,3/13/2010,1,765,yahoo.com,com,0,9.88
910,Test,ID,83111,US,10/31/2009,0,,personal domain,com,1,0
1084,Doral,FLORIDA,33178,US,12/11/2009,1,305,aol.com,com,0,149.56
2278,redding,CA,96001,USA,8/9/2010,1,530,charter.net,net,0,49.92
691,Indianapolis,IN,46217,US,9/7/2009,1,317,comcast.net,net,0,25.08
2833,New Orleans,LA,70129,USA,2/20/2011,1,504,hotmail.com,com,0,19.39
4622,Louisville,KY,40204,USA,12/3/2013,1,208,gmail.com,com,0,24.89
2080,Shutesbury,MA,1072,US,6/19/2010,1,413,yahoo.com,com,0,99.45
3139,Blue Springs,MO,46015,USA,5/2/2011,1, ,hotmail.com,com,0,58.08
3166,Everett,PA,15537,USA,5/9/2011,3,814,yahoo.com,com,0,167.45
148,Spring,TX,77373,US,1/17/2009,1,,comcast.net,net,0,15.94
4829,Chapman,NE,68827,USA,4/23/2015,1,308,personal domain,net,0,18.81
1874,Middlesbrough,CLEVELAND,TS7 8SE,GB,5/6/2010,0,164,personal domain,com,0,0
3939,Woodhaven,NY,11421,USA,4/12/2012,2,718,gmail.com,com,0,31.87
866,San Diego,CA,92124,US,10/19/2009,1,,gmail.com,com,0,25.35
2107,New York Mills,NY,13417,US,6/24/2010,1,315,yahoo.com,com,0,9.38
155,Pittsburgh,PA,15233,US,1/29/2009,0,412,personal domain,org,1,0
2694,Shippensburg,PA,17257,USA,1/11/2011,2, ,ship.edu,edu,0,216.93
1139,Highspire,PA,17034,US,12/25/2009,1,717,yahoo.com,com,0,10.42
496,Margate,FLORIDA,33063,US,7/13/2009,1,954,live.com,com,0,25.49
3522,blue island,IL,60406,USA,9/15/2011,1,708,aol.com,com,0,106.63
3074,Carlsbad,CA,92011,USA,4/15/2011,1, ,sbcglobal.net,net,0,19.84
1549,Fallston,MD,21047,US,3/13/2010,0,443,yahoo.com,com,0,0
4835,Henrico,VA,23229,USA,5/6/2015,0,804,ymail.com,com,1,0
4897,New Haven,IN,46774,USA,2/16/2016,1, ,yahoo.com,com,0,58.38
53,Newnan,GA,30263,US,9/11/2008,1,770,personal domain,org,0,42.49
927,Springfield,OHIO,45503,US,11/3/2009,1,937,sbcglobal.net,net,0,34.08
638,Harleysville,PA,19438,US,8/25/2009,1,215,gmail.com,com,1,42.22
1591,Gonzales,LA,70737,US,3/17/2010,1,225,hotmail.com,com,1,39.52
220,Gilbert,AZ,95233,US,3/24/2009,0,480,yahoo.com,com,1,0
4001,Davenport,IA,52807,USA,5/9/2012,2,563,personal domain,com,1,341.59
958,Fall River,MA,2720,US,11/9/2009,1,508,personal domain,com,1,582.77
1988,Fort Worth,TEXAS,76133,US,5/27/2010,1,817,yahoo.com,com,0,49.4
4125,Albany,OR,97321,USA,7/26/2012,5,541,personal domain,org,0,181.44
2778,Fresno,CA,93704,USA,2/5/2011,1,559,personal domain,org,0,22.55
2303,Kettering,OH,45429,USA,8/15/2010,1,937,personal domain, ,0,49.57
2246,rock hill,SC,29730,USA,7/27/2010,1,803,gmail.com,com,0,147.2
1775,Bradenton,FLORIDA,34205,US,4/19/2010,1,941,verizon.net,net,0,19.76
959,Manitowoc,WISCONSIN,54220,US,11/9/2009,1,920,comcast.net,net,0,40.35
948,Phoenix,ARIZONA,85032,US,11/7/2009,1,302,cox.net,net,0,49.53
2,Indianapolis,IN,46254,US,2/19/2008,1,317,personal domain,com,1,16.93
2487,Glendora,CA,91740,USA,10/12/2010,0,626,msn.com,com,1,0
4303,Forsyth,GA,31029,USA,11/6/2012,3,478,yahoo.com,com,1,216.12
1032,Columbus,IN,47201,US,12/1/2009,1,812,gmail.com,com,0,34.62
4634,Chandler,AZ,85225,USA,1/18/2014,1,480,yahoo.com,com,0,38.47
3430,Indiana,PA,15701,USA,8/8/2011,1,724,personal domain, ,0,53.38
2142,Tampa,FLORIDA,33626,US,7/2/2010,0,813,hotmail.com,com,0,0
4079,Wildomar,CA,92595,USA,6/20/2012,1,951,personal domain,com,0,33.96
961,University Park,IL,60466,US,11/9/2009,0,708,yahoo.com,com,0,0
2995,temple,GA,30179,USA,3/27/2011,1,770,yahoo.com,com,0,53.67
3765,Ames,IA,50010, ,1/30/2012,0,800,personal domain,com,1,0
2638,McCordsville,IN,46055,USA,12/13/2010,1, ,hotmail.com,com,0,19.39
3791,Warren,MI,48089,USA,2/12/2012,1,586,personal domain,com,0,108.25
2981,Gaston,IN,47342,USA,3/26/2011,1,765,personal domain, ,0,42.32
1927,Quail Valley,CA,92587,US,5/14/2010,1,949,verizon.net,net,0,9.88
4596,Salina,KS,67401,USA,10/12/2013,1,785,yahoo.com,com,0,44.49
3902,melrose park,IL,60164,USA,3/29/2012,1,312,yahoo.com,com,0,124.47
3050,Alpharetta,GA,30022,USA,4/10/2011,2,770,gmail.com,com,0,53.17
3744,Cobourg,ON,K9A-4E2,CAN,1/21/2012,1,905,personal domain,com,0,42.61
842,Alto,MI,49302,US,10/14/2009,0,616,hotmail.com,com,1,0
1538,Madisonville,KENTUCKY,42431,US,3/11/2010,2,270,yahoo.com,com,1,33.68
1612,District Heights,MARYLAND,20747,US,3/19/2010,1,301,personal domain,com,0,46.73
1318,Southmont,NC,27351,US,2/6/2010,0,336,personal domain,net,1,0
2038,Wyandotte,MI,48192,US,6/7/2010,1,734,yahoo.com,com,1,73.6
2572,Columbus,OH,43213,USA,11/19/2010,1,740,personal domain, ,0,19.39
2901,Presque Isle,ME,4769,USA,3/8/2011,1,207,gmail.com,com,0,33.58
2541,Liberty,TX,77575,USA,11/4/2010,1, ,gmail.com,com,0,36.35
4311,Onawa,IA,51040,USA,11/16/2012,1,712,hotmail.com,com,0,21.97
238,Antioch,TN,37013,US,3/31/2009,1,615,yahoo.com,com,1,65.62
3291,Pittsburgh,PA,15220,USA,6/13/2011,2,412,personal domain,org,0,168.34
4844,Warner Robins,GA,31093,USA,6/23/2015,1, ,hotmail.com,com,0,21.54
4083,Arlington,TX,76001,USA,6/23/2012,3,817,gmail.com,com,0,109.64
912,Pensacola,FLORIDA,32534,US,10/31/2009,1,850,aol.com,com,0,24.59
3530,Starke,FL,32091,USA,9/18/2011,1, ,embarqmail.com,com,0,19.71
3982,Douglas,ND,58735,USA,5/3/2012,1, ,personal domain, ,0,39.96
4097,Grand Junction,CO,81501,USA,7/6/2012,1,970,personal domain,org,0,30.67
4907,Chandler,AZ,85225,USA,3/25/2016,1,615,gmail.com,com,0,68.71
3822,Idaho Falls,ID,83402,USA,2/28/2012,1, ,personal domain,com,0,25.75
2635,virginia beacb,VA,23464,USA,12/12/2010,2,757,cox.net,net,0,37.83
3244,Lexington,MA,2420,USA,5/27/2011,1,781,personal domain,com,0,122.9
1870,Fairfield,OHIO,45014,US,5/5/2010,1,513,personal domain,com,0,36.47
4538,Sugarloaf,PA,18249,USA,7/13/2013,1, ,ptd.net,net,0,57.16
4065,Jamaica,NY,11435,USA,6/15/2012,1,718,yahoo.com,com,0,20.18
3298,Wilsons Beach,NB,e5e1w8,CAN,6/14/2011,1,150,personal domain,edu,0,38.13
1290,Miami,FLORIDA,33166,US,1/31/2010,1,868,hotmail.com,com,0,18.76
4672,Paramus,NJ,7652,USA,3/12/2014,1,201,aol.com,com,0,40.58
4342,Lacey,WA,98503,USA,12/17/2012,1,916,yahoo.com,com,0,37.27
170,Graham,WA,98338,US,2/14/2009,1,206,comcast.net,net,0,16.44
4954,Westlake,OH,44145,USA,10/13/2017,2,216,gmail.com,com,0,236.34
1359,West Peoria,IL,61604,US,2/11/2010,2,309,hotmail.com,com,0,46.9
868,Sedalia,MO,65301,US,10/19/2009,0,660,hotmail.com,com,0,0
3548,Cape Coral,FL,33914,USA,9/27/2011,1,480,yahoo.com,com,0,13.9
3058,Carlsbad,CA,92008,USA,4/11/2011,1, ,personal domain, ,0,173.6
2444,Dundas,IL,62425,USA,9/26/2010,1,181,yahoo.com,com,0,19.89
2368,middletown,DE,19709,USA,8/31/2010,1,302,personal domain, ,0,111.21
2323,Clinton,MA,1510,USA,8/19/2010,1, ,hotmail.com,com,0,18.88
4179,"Coltons Point,",MD,20626,USA,8/23/2012,1,301,personal domain, ,0,19.19
4264,Chillicothe,OH,45601,USA,10/3/2012,1, ,personal domain,net,0,12.59
4033,Mesa,AZ,85212,USA,5/28/2012,1, ,gmail.com,com,0,28.98
4011,Somerville,NJ,8876,USA,5/15/2012,1,888,att.net,net,0,19.39
1956,Poughkeepsie,NY,12601,US,5/19/2010,1,845,hotmail.com,com,1,0
974,Quincy,CA.,95971,US,11/14/2009,0,530,personal domain,net,0,0
3315,Mulvane,KS,67110,USA,6/21/2011,1,316,cox.net,net,0,20.83
4022,Mansfield,MA,2048,USA,5/22/2012,1, ,personal domain, ,0,43.27
1634,Arlington,TEXAS,76013,US,3/23/2010,1,817,msn.com,com,0,39.65
3393,Tioga,ND,58852,USA,7/21/2011,0,701,personal domain,net,1,0
4938,Montgomery,AL,36111,USA,2/12/2017,1,334,yahoo.com,com,0,51.67
3258,Copley,OH,44321,USA,6/2/2011,1,330,gmail.com,com,0,30.43
1260,Yukon,OK,73099,US,1/26/2010,1,405,yahoo.com,com,0,0
1377,Antigo,WI,54409,US,2/14/2010,0,715,hotmail.com,com,1,0
307,Lakeside,CA,92040,US,5/14/2009,2,,cox.net,net,1,0
3988,Rock Falls,IL,61071,USA,5/6/2012,1,815,personal domain, ,0,22
822,Concord,NC,28025,US,10/10/2009,0,704,personal domain,edu,0,0
2466,Nashville,TN,37218,USA,10/4/2010,1,612,gmail.com,com,0,64.56
3837,Galt,CA,95632,USA,3/1/2012,1, ,sbcglobal.net,net,0,75.72
2503,Cape May,NJ,8204,USA,10/19/2010,1, ,personal domain,com,0,29.52
1021,Yorktown,VA,23693,US,11/28/2009,1,757,gmail.com,com,0,41.07
2135,Great Neck,NY,11024,US,7/1/2010,1,516,personal domain,edu,0,28.14
985,Anderson,IN,46013,US,11/16/2009,1,765,comcast.net,net,0,32.34
4682,Madison Heights,MI,48071,USA,3/29/2014,1,248,yahoo.com,com,0,45.74
4502,Idaho falls,ID,83404,USA,6/5/2013,1,208,gmail.com,com,0,26.45
3529,Indianapolis,IN,46227,USA,9/18/2011,1,317,gmail.com,com,0,37.28
578,Towson,MD,21286,US,8/11/2009,1,707,yahoo.com,com,0,12.56
4567,carlsbad,CA,92008,USA,9/7/2013,1,760,aol.com,com,0,14.91
293,Crescent City,FL,32112,US,5/10/2009,1,386,yahoo.com,com,0,79.09
3955,monroe twp,NJ,8831,USA,4/22/2012,1,609,aol.com,com,0,45.05
2719,Weston,FL,33327,USA,1/20/2011,1, ,bellsouth.net,net,0,72.65
2194,Mission Viejo,CA,92691,USA,7/13/2010,1,949,personal domain,edu,0,88.95
3148,Buffalo,MN,55313,USA,5/3/2011,2,507,gmail.com,com,0,27.68
3114,bronx,NY,10462,USA,4/25/2011,1, ,aol.com,com,0,16.81
703,Reno,NV,89508,US,9/11/2009,1,,aol.com,com,1,0
3725,mission viejo,CA,92692,USA,1/10/2012,1, ,personal domain, ,0,17.83
4118,Glen Carbon,IL,62034,USA,7/18/2012,1,618,personal domain,org,0,19.14
2723,Bellingham,WA,98228,USA,1/20/2011,2,360,personal domain,com,1,320.89
1855,Gurley,AL,35748,US,5/3/2010,1,256,aol.com,com,0,38.16
2508,Knoxville,TN,37934,USA,10/20/2010,2, ,personal domain,net,0,60.79
474,Duncanville,TX,75137,US,7/5/2009,3,972,aol.com,com,1,193.97
3730,Powell,OH,43065,USA,1/16/2012,1,614,personal domain, ,0,71.78
2731,OXNARD,CA,93033,USA,1/24/2011,1,805,personal domain,mil,0,12.39
3766,York,SC,29745,USA,1/30/2012,1, ,att.net,net,0,60.82
4233,Waverly,VA,23890,USA,9/18/2012,1,804,verizon.net,net,0,85.28
2818,Pocatello,ID,83201,USA,2/17/2011,1,208,personal domain, ,0,10.1
1736,Virginia Beach,VA,23464,US,4/10/2010,1,757,live.com,com,0,29.64
1753,Easton,MN,56025,US,4/13/2010,1,,yahoo.com,com,0,29.64
2074,Chattanooga,TN,37424,US,6/17/2010,1,423,gmail.com,com,1,26.84
3237,Eugene,OR,97401,USA,5/25/2011,1,541,personal domain,edu,0,31.69
2105,Hampton,VA,23669,US,6/24/2010,1,757,cox.net,net,1,18.4
2801,Hampshire,EN,GU35 8PQ,GBR,2/12/2011,1, ,gmail.com,com,0,52.35
3036,Harvey,LA,70058,USA,4/6/2011,1, ,att.net,net,0,221.34
2704,Lebanon,IN,46052,USA,1/14/2011,1,765,personal domain, ,0,19.94
4385,Laurel,MD,20708,USA,2/13/2013,3,309,hotmail.com,com,0,142.42
2308,San Jose,CA,95136,USA,8/16/2010,1,408,yahoo.com,com,0,83.05
4734,Hydeville,VT,5750,USA,8/5/2014,1,802,yahoo.com,com,0,25.71
2230,Newark,DE,19711-7486,USA,7/22/2010,1,302,personal domain,edu,0,32.88
86,Cary,IL,60013,US,10/16/2008,1,847,yahoo.com,com,1,16.44
1456,Shippensburg,PA,17257,US,3/1/2010,1,717,ship.edu,edu,1,0
2262,Raleigh,NC,27613,USA,8/2/2010,1,540,aol.com,com,0,35.54
4468,Dunlap,IL,61525,USA,5/5/2013,1, ,gmail.com,com,0,35.51
396,Brandon,FL,33511,US,6/7/2009,0,813,yahoo.com,com,0,0
1539,Fort Wayne,IN,46815,US,3/11/2010,1,260,gmail.com,com,1,0
1197,Castleton,NY,12033,US,1/11/2010,0,518,yahoo.com,com,1,0
4758,Trinity,FL,34655,USA,10/23/2014,1, ,personal domain, ,0,18.1
1427,Kyle,TX,78640,US,2/25/2010,1,512,personal domain,com,0,18.76
4406,blackwood,NJ,8012,USA,3/7/2013,1,856,personal domain, ,0,32.71
1654,Williamstown,NJ,8094,US,3/26/2010,1,856,aol.com,com,0,49.36
3389,CHICAGO,IL,60638,USA,7/19/2011,2,815,hotmail.com,com,0,80.1
2117,El Dorado,KS,67042,US,6/26/2010,0,,gmail.com,com,0,0
3367,Lynn,MA,1905, ,7/12/2011,1,781,comcast.net,net,1,203.47
893,Green River,WY,82935,US,10/28/2009,1,307,live.com,com,0,26.78
371,Mound City,MO,64470,US,5/27/2009,3,660,yahoo.com,com,1,56.36
1823,Peoria,IL,61615,US,4/28/2010,1,309,aol.com,com,1,77.94
3284,St. Louis,MO,63136,USA,6/10/2011,1,314,personal domain, ,0,75.48
3907,Norman,OK,73069,USA,3/30/2012,1,405,cox.net,net,0,49.68
1785,Cleveland,OHIO,44105,US,4/21/2010,0,216,hotmail.com,com,0,0
1617,Romulus,MI,48174,US,3/20/2010,1,313,aol.com,com,0,120.82
1433,Potterville,MI,48876,US,2/25/2010,1,517,yahoo.com,com,0,128.47
129,Austin,TEXAS,78753,US,12/20/2008,2,512,gmail.com,com,0,68.34
2012,Anchorage,AK,99516,US,6/3/2010,0,,hotmail.com,com,0,0
3040,Lima,OH,45805,USA,4/7/2011,1, ,hotmail.com,com,0,184.54
3704,Philadelphia,PA,19149-3402,USA,12/22/2011,1,215,aol.com,com,0,22.68
1317,Phoenix,AZ,85023,US,2/6/2010,1,602,cox.net,net,0,20.84
3879,Westminster,CO,80030,USA,3/20/2012,1,720,hotmail.com,com,0,56.61
1556,Waynesville,OH,45068,US,3/14/2010,2,513,personal domain,com,1,150.36
3275, , , , ,6/8/2011,0, ,personal domain, ,1,0
3071,Kent,WA,98042,USA,4/15/2011,1,253,msn.com,com,0,32.73
3574,Grand Blanc,MI,48439,USA,10/7/2011,1,810,yahoo.com,com,0,65.64
759,Salisbury,NC,28147,US,9/26/2009,1,704,carolina.rr.com,com,0,40.58
858,Pompano Beach,FL,33062,US,10/17/2009,2,954,bellsouth.net,net,0,94.68
3706,Frederiksted,VI,841,USA,12/22/2011,1,340,personal domain,,0,28.17
4039,Chesapeake Beach,MD,20732,USA,5/31/2012,1, ,personal domain, ,0,11.19
4243,Ypsilanti,MI,48198,USA,9/23/2012,1, ,gmail.com,com,0,9.89
3031,Georgetown,IN,47122,USA,4/5/2011,1,502,gmail.com,com,0,19.94
4541,La Quinta,CA,92253,USA,7/20/2013,1, ,personal domain,com,0,29.74
2203,Atlanta,GA,30350,USA,7/18/2010,1,678,bellsouth.net,net,0,40.59
4234,Whittier,CA,90601,USA,9/18/2012,0,562,yahoo.com,com,1,0
4196,Indianapolis,IN,46237,USA,9/1/2012,1,317,personal domain, ,0,19.14
2065,Clifton,IL,60927,US,6/15/2010,1,815,aol.com,com,0,5.21
2904,Big Rapids,MI,49307,USA,3/9/2011,0,231,personal domain,com,1,0
172,Brooklyn Park,MN,55444,US,2/16/2009,0,651,yahoo.com,com,0,0
2427,Thousand Oaks,CA,91361,USA,9/23/2010,1,805,hotmail.com,com,0,16.12
3,Chino,CA,91710,US,3/1/2008,1,909,aol.com,com,0,33.91
1524,Cincinnati,OH,45216,US,3/9/2010,1,513,yahoo.com,com,0,17.26
1769,Milwaukie,OR,97267,US,4/17/2010,1,503,gmail.com,com,0,39.18
2906,Bedford,PA,15522,USA,3/9/2011,1,814,hotmail.com,com,0,26.32
3409,Ramona,CA,92065,USA,7/27/2011,1, ,hotmail.com,com,0,12.84
363,Dickinson,ND,58601,US,5/26/2009,2,701,personal domain,com,1,0
3523,Dubuque,IA,52003,USA,9/16/2011,1,563,aol.com,com,0,21.79
3815,Bellevue,WA,98007,USA,2/24/2012,1,425,comcast.net,net,0,39.3
2892,Salem,MA,1970,USA,3/7/2011,0,978,aol.com,com,1,0
340,Marietta,OH,45750,US,5/20/2009,3,740,personal domain,org,1,342.21
236,Naples,FL,34104,US,3/31/2009,2,239,aol.com,com,1,0
2657,Bedford,NH,3110,USA,12/27/2010,1,603,gmail.com,com,0,64.54
3233,Snellville,GA,30039,USA,5/24/2011,1,678,hotmail.com,com,0,89.41
1246,Lewiston,ID,83501,US,1/24/2010,1,208,yahoo.com,com,0,41.56
926,Langhorne,PA,19047,US,11/3/2009,1,215,comcast.net,net,0,51.82
216,Galesburg,MI,49053,US,3/22/2009,1,269,personal domain,com,0,36.64
610,Billings,MT,59106,US,8/18/2009,1,406,personal domain,net,0,87.01
861,Stilwell,KS,66085,US,10/18/2009,1,913,aol.com,com,0,158.56
1309,Lusby,MD,20657,US,2/4/2010,1,410,hotmail.com,com,0,19.76
783,Randallstown,MD,21133,US,10/1/2009,1,410,hotmail.com,com,0,41.57
3700,Williamsburg,VA,23185,USA,12/12/2011,1, ,cox.net,net,0,31.69
3608,Millington,NJ,7946,USA,10/21/2011,3,908,yahoo.com,com,0,259.65
614,Bridgeview,IL,60455,US,8/19/2009,1,708,att.net,net,0,88.75
2498,Wausau,WI,54403,USA,10/17/2010,2,715,hotmail.com,com,0,231.97
2869,Rural Hall,NC,27045,USA,3/1/2011,1, ,yahoo.com,com,0,41.61
4556,Denton,TX,76205,USA,8/9/2013,1,682,yahoo.com,com,0,28.31
3723,Prattville,AL,36067,USA,1/8/2012,1,334,personal domain, ,0,19.09
2665,Moody,TX,76557,USA,12/28/2010,0,573,yahoo.com,com,1,0
1001,Pensacola,FLORIDA,32504,US,11/22/2009,0,850,hotmail.com,com,0,0
2335,Florence,OR,97439,USA,8/23/2010,1,541,personal domain, ,0,61.92
1916,Mount Prospect,IL,60056,US,5/12/2010,0,847,yahoo.com,com,0,0
1156,Hanna City,ILLINOIS,61536,US,12/31/2009,0,309,yahoo.com,com,1,0
740,Fallon,NV,89406,US,9/22/2009,1,775,gmail.com,com,0,18.58
1783,Clarion,PA,16214,US,4/20/2010,0,814,yahoo.com,com,0,0
997,Dittmer,MO,63023,US,11/21/2009,0,,aol.com,com,0,0
2628,Glen Burnie,MD,21061,USA,12/9/2010,1, ,yahoo.com,com,0,19.39
4603,Rockford,IL,61107,USA,10/28/2013,1, ,personal domain, ,0,64.44
1354,West Deptford,NJ,8086,US,2/11/2010,1,856,aol.com,com,0,62.52
2489,Glassboro,NJ,8028,USA,10/13/2010,2,856,yahoo.com,com,0,50.21
654,Dallas,TEXAS,75225,US,8/29/2009,1,214,sbcglobal.net,net,0,24.42
1419,Burlington,NC,27217,US,2/24/2010,0,336,yahoo.com,com,0,0
3120,Lake Stevens,WA,98258,USA,4/26/2011,2,425,msn.com,com,0,53.47
724,Tempe,AZ,85282,US,9/16/2009,1,602,personal domain,com,1,0
634,Houma,LA,70363,US,8/24/2009,1,985,aim.com,com,0,17.06
3229,Toledo,OH,43615,USA,5/23/2011,1, ,hotmail.com,com,0,20.86
4229,California,MO,65018,USA,9/16/2012,1,573,embarqmail.com,com,0,45.25
4127,Franklin,IN,46131,USA,7/27/2012,1,317,aol.com,com,0,44.17
2240,Webster,MA,1570,USA,7/26/2010,1, ,yahoo.com,com,0,77.5
3178,Dover,DE,19904,USA,5/10/2011,2, ,comcast.net,net,0,226.69
2784,tehachapi,CA,93561,USA,2/7/2011,1,661,sbcglobal.net,net,0,11.8
4377,Cleveland,OH,44106,USA,2/7/2013,1,216,personal domain,org,1,1918
3568,Foster City,CA,94404,USA,10/5/2011,1, ,gmail.com,com,0,29.82
4176,santa monica,CA,90404,USA,8/22/2012,1,323,hotmail.com,com,0,58.5
2761,Brigham City,UT,84302,USA,1/31/2011,1,801,personal domain,com,0,11.35
2676,Myrtle Beach,SC,29588,USA,1/2/2011,1,843,sc.rr.com,com,0,19.57
2243,Hope,IN,47246,USA,7/27/2010,1,812,yahoo.com,com,0,39.28
2656,Hoover,AL,35226,USA,12/23/2010,1,205,gmail.com,com,0,7.41
4623,Chicago,IL,60655,USA,12/3/2013,1,708,yahoo.com,com,0,23.12
2360,Tolleson,AZ,85353,USA,8/30/2010,1,623,hotmail.com,com,0,39.46
3155,CIRCLE PINES,MN,55014,USA,5/4/2011,1,763,yahoo.com,com,0,221.36
2403,Clearwater,KS,67026,USA,9/15/2010,1,316,personal domain,net,0,15.87
117,Austin,TEXAS,78766,US,11/24/2008,1,512,aol.com,com,0,25.93
262,Macungie,PA,18062,US,4/20/2009,1,610,ptd.net,net,1,40.14
3520,Marietta,GA,30066,USA,9/14/2011,1,678,yahoo.com,com,0,42.43
4469,Gainesville,FL,32608,USA,5/9/2013,1,352,personal domain, ,0,68.19
2044,Douglasville,GA,30135,US,6/9/2010,1,404,gmail.com,com,1,20.84
3069,El Mirage,AZ,85335,USA,4/14/2011,0,623,yahoo.com,com,1,0
1721,Bozeman,MT,59718,US,4/8/2010,0,406,hotmail.com,com,0,0
3881,Penn Valley,CA,95946,USA,3/22/2012,1,530,comcast.net,net,0,24.13
2031,Wichita,KS,67209-4214,US,6/6/2010,1,316,hotmail.com,com,0,9.38
3505,Cynthiana,IN,47612,USA,9/7/2011,1, ,yahoo.com,com,0,52.13
4552,Brazil,Indiana,47834,USA,8/4/2013,0,812,yahoo.com,com,1,0
1164,Dunkirk,NY,14048,US,1/4/2010,0,,yahoo.com,com,1,0
953,Firth,IDAHO,83236,US,11/8/2009,1,208,yahoo.com,com,0,44.28
3172,sweet home,OR,97386,USA,5/10/2011,3,541,comcast.net,net,0,99.16
2806,Kennewick,WA,99338,USA,2/13/2011,1,509,hotmail.com,com,0,47.3
1866,Decatur,ALA,35603,US,5/5/2010,1,256,yahoo.com,com,0,9.38
2745,Englewood,OH,45322,USA,1/28/2011,2, ,aol.com,com,0,157.89
4298,Lawrenceville,GA,30045,USA,10/26/2012,1,678,gmail.com,com,0,25.92
3666,Helena,AL,35080,USA,11/26/2011,3,205,aol.com,com,0,84.81
4280,Victoria,TX,77901,USA,10/16/2012,1,361,yahoo.com,com,0,70.24
4000,woodburn,OR,97071,USA,5/8/2012,1,503,gmail.com,com,0,24.13
2008,Portland,OR,97205,US,6/2/2010,1,503,personal domain,org,1,29.64
2273,Hamilton,OH,45011,USA,8/7/2010,1, ,yahoo.com,com,0,19.89
688,Niles,MI,49120,US,9/6/2009,1,269,comcast.net,net,1,49.5
1976,Fredericksburg,VA,22406,US,5/23/2010,1,540,gmail.com,com,0,49.4
3656,Miami,FL,33178,USA,11/21/2011,1,305,hotmail.com,com,0,44.74
545,Baltimore,MD,21207,US,7/31/2009,0,443,verizon.net,net,0,0
2464,Edgewood,NM,87015,USA,10/4/2010,1,505,comcast.net,net,1,96.85
1967,Cottonwood,AZ,86326,US,5/20/2010,0,928,earthlink.net,net,0,0
2655,catlett,VA,20119,USA,12/21/2010,1,540,yahoo.com,com,0,24.34
118,Kerrville,TX,78028,US,11/24/2008,1,830,yahoo.com,com,0,26.43
353,Bergheim,TX,78004,US,5/21/2009,1,830,gmail.com,com,1,15.81
248,McCook,NE,69001,US,4/7/2009,0,308,hotmail.com,com,1,0
909,Hinsdale,NH,3451,US,10/31/2009,0,603,yahoo.com,com,0,0
1801,Spokane,WA,99203,US,4/24/2010,1,509,hotmail.com,com,0,28.14
1713,Cumberland,MD,21502-2566,US,4/7/2010,0,301,yahoo.com,com,0,0
2684,Fort Pierce,FL,34951,USA,1/7/2011,0,772,bellsouth.net,net,1,0
178,Toronto,ON,M6P1G2,CA,2/19/2009,0,,gmail.com,com,0,0
80,Bethlehem,PA,18020,US,10/13/2008,1,610,personal domain,com,1,15.94
753,Aurora,OHIO,44202,US,9/25/2009,0,330,gmail.com,com,1,0
263,Dickinson,ND,58601,US,4/20/2009,2,701,personal domain,com,1,0
3424,Modesto,CA,95351,USA,8/2/2011,1, ,yahoo.com,com,0,31.38
4557,oceanside,NY,11572,USA,8/12/2013,1,516,yahoo.com,com,0,46.25
1896,San Carlos,CALIFORNIA,94070,US,5/8/2010,0,,gmail.com,com,0,0
3601,New City,NY,10956,USA,10/17/2011,1,845,optonline.net,net,1,237.3
3572,Franklin,IN,46131,USA,10/7/2011,76, ,yahoo.com,com,0,6992.46
2854,Huntley,IL,60142,USA,2/24/2011,1,847,personal domain, ,0,61.32
